	id	corpus	sentence	token	complexity	class	ppl
4785	3UV0D2KX1MJLXY9RFEK4AIXKHA5F4A	biomed	In the present study, we identified a novel gene, mr-s, which is predominantly expressed in retinal photoreceptors and the pineal gland.	pineal	0.575	3	15.01962947845459
4980	30EV7DWJTVV5CCU03S57W1OEJC16YJ	biomed	TF and EM generated, characterized and maintained the Crx-/- mouse line.	EM	0.55	3	294.5265197753906
5045	3MQKOF1EE2O08GEFYEVXHADQPQNWD1	biomed	None of the mutations affected the interaction with TRIM11, suggesting that they do not alter the conformation of the more N-terminal part of the PST domain.	PST	0.6	3	25.095300674438477
4968	3R868ACW4SC7EVTBBRGCMZA5JK7GZL	biomed	The pattern of blood flow cessation for the two inbred strains was different than for the Lepob mice [26] with impaired platelet function, and coagulation time was similar in the two strains.	cessation	0.5192307692307693	3	45.699859619140625
4928	3H5TOKO3D9JPE5GGELH0GCK7OCV46R	biomed	Concerning this intended switch in AMPAR properties, mice lacking all GluR-B, however, show a widespread impairment in behavior, including lethargy, motor coordination problems, and deficits in exploratory activity [51], which preclude detailed behavioral analyses.	lethargy	0.5	3	50.589168548583984
4479	3SCKNODZ0XGU4D4RF01OLZQ3A3BN73	biomed	The role of CAF-1 in the nuclear organization of heterochromatin includes spatial localization, condensation, and clustering of pericentric domains.	clustering	0.4705882352941176	3	28.589309692382812
4735	3HXCEECSQMT70MEB5X2ITZH9OGRYZV	biomed	BMP activity also plays an indirect role in limb patterning as a key component of a feedback loop between SHH production in the posterior limb bud and fibroblast growth factor production in the overlying apical ectodermal ridge (AER).	AER	0.5	3	38.40401077270508
4395	3OPLMF3EU5NTJYTTJU2Y44845NLLNF	biomed	For example, both proliferation [     9] and migration of cells to trigger testis cord formation [     10,     11] appear to be closely integrated with Sertoli cell differentiation.	proliferation	0.53125	3	27.79071617126465
4780	3OID399FXG7YXUSK8PLXDMRQUNXDFK	biomed	The fate of the nucleic acid-containing cells in the posterior capsular region of younger lenses is not known at this time, nor is the morphology of earlier stage lenses.	morphology	0.55	3	41.053504943847656
4900	3HUR21WDDUPIVREW4FEXWE1YGGZYX4	biomed	Although such “mosaic” expression is usually undesired, here we took advantage of it by ablating GluR-B via gene-targeted, floxed GluR-B alleles with the help of a transgenic mouse line with variegated Cre expression in forebrain.	forebrain	0.5588235294117647	3	43.86789321899414
4757	3G57RS03HH5JSN1F5OO7VR9982P25C	biomed	Huntington's disease (HD) is a dominantly inherited neurodegenerative disorder that is caused by CAG repeats in the HD locus that extend a polyglutamine tract in a ubiquitous HEAT domain protein called huntingtin [1].	tract	0.4375	3	22.03129005432129
4026	3V0TR1NRVA2Q17SJ4YYCWHMTKUS4AM	biomed	Transgenic expression of APPswe/ind and consequent overproduction of Aβ42 cause early-onset amyloid deposition in untreated mice, in which deposits appear as early as 2 mo of age.	overproduction	0.4166666666666666	3	36.02303695678711
5014	3HEADTGN2PSHU1XFQ5LL0XBGXICRVS	biomed	However, the repressive effect was more significant when DBD-tail, which does not contain SAM domain, was co-introduced with the 5xGAL4-pGL3 reporter plasmid.	SAM	0.5568181818181818	3	56.58846664428711
5067	335HHSX8CD5IBQJQ3F9XG733A25HDH	biomed	RM, ÅA, RH and ML designed the study.	RM	0.5892857142857143	3	108.00077819824219
5032	36818Z1KV3D5JB9F4KTTMCUN6UV3AZ	biomed	The primary genetic defect (>80% disease chromosomes) leading to JNCL is a 1.02 kb genomic DNA deletion in the CLN3 gene, which eliminates exons 7 and 8 and surrounding intronic DNA, predicting a non-functional protein product [2].	kb	0.5666666666666667	3	54.76131820678711
4545	3IJ95K7NDXCDX6FS835IRC3W96ZGN4	biomed	These observations suggest that axonal targeting defects in Bax/NT-3 double KO mice cannot be simply due to lack of PV expression in proprioceptive cells.	KO	0.4772727272727273	3	76.44216918945312
4741	3EFNPKWBMSO9IYBXCIW0X6IAX8K036	biomed	The binding sites have been localised to the amino terminal GGYY and GYGG motifs in sorcin and to the GYPP motif in the amino terminus of annexin A7.	motifs	0.43333333333333335	3	71.1137924194336
4890	3B623HUYJ4QVK41FX1AGYTW48NN8SN	biomed	Certain features of neuronal differentiation, such as synapse formation, can be detected definitively at this level of analysis.	synapse	0.5	3	21.145530700683594
5031	304QEQWKZPKY4N4JVGGSL9GLSZAO0J	biomed	Erythroid progenitor cells in mon mutants are initially present, but fail to express normal levels of hematopoietic transcription factors and undergo apoptosis.	mon	0.5657894736842105	3	31.714492797851562
4716	3OREP8RUT2BBWXQV5D090H32SHGBG5	biomed	Microarray and in situ hybridization analyses revealed a modest increase in the number of S-opsin‚Äìpositive cells and widespread derepression of many cone-specific genes within rod photoreceptor cells.	hybridization	0.425	3	40.67561721801758
4394	32W3UF2EZOLEUMPHOCU32CCHKX74CI	biomed	Postnatal mitochondrial biogenesis involves multiple signaling and transcriptional regulatory pathways that control the coordinate expression of nuclear and mitochondrial genes involved in mitochondrial structure, metabolism, and proliferation [1].	proliferation	0.5277777777777778	3	24.569360733032227
4993	3N2YPY1GI6YSLXSA4Z1L1QCXIUEVED	biomed	In addition, hsp expression has been shown to accompany growth arrest in human B lymphocytes [27] and macrophage differentiation of HL 60 cells [28].	lymphocytes	0.5543478260869565	3	26.34309959411621
4560	302U8RURJZ1WF35NXY44RD66WLNVN8	biomed	First, we performed the linkage analysis in three datasets, including all 290 F progeny, 76 C5+/+ F2 progeny and 133 C5+/- F2 progeny.	linkage	0.4666666666666667	3	34.53434371948242
4949	31KSVEGZ34SU9QXKGFQHMZUU4R8WR1	biomed	Interallelic complementation is defined as the ability of two differentially mutated alleles to function better together than either can on its own.	alleles	0.5166666666666667	3	29.057086944580078
4880	3MZ3TAMYTLNC8VDFRYM2L8LMPGGRIV	biomed	To further ensure we could detect any such insoluble aggregates that might bias our measure of changes in peptide synthesis, we performed a sequential three-step extraction with PBS, 2% SDS, and 70% FA that would separate peptides by solubility.	peptides	0.484375	3	36.191463470458984
4903	371Q3BEXDH9A40226RATBDT87WUSZC	biomed	The elucidation that SLOS is caused by a defect in an enzyme necessary for cholesterol biosynthesis has improved our understanding of embryonic development.	elucidation	0.5921052631578947	3	32.79900360107422
4766	3CMIQF80GNQW3A3ECIODJFLCK3EQ6U	biomed	The Capn4 targeting strategy employed by Arthur and colleagues involved disrupting the C-terminus of the calpain small subunit by insertion of the PGK-Neo cassette into the middle of exon 9, which caused truncation of the protein [31].	Arthur	0.4444444444444444	3	60.95718765258789
4763	3OQQD2WO8I6KPTSDG8L63AI6J2VI3D	biomed	At their apex, these neurons have a membranous outer segment, which contains proteins involved in the phototransduction cascade.	cascade	0.4423076923076923	3	29.038768768310547
4883	3EAWOID6MTXTU7DGWS26G1ATOT4V0R	biomed	To protect themselves from free radical damage, intermediate cells generate glutathione and melanin pigment [34-37].	melanin	0.484375	3	56.059356689453125
3269	3SZYX62S5G0QEOYLB052RIQHJIH571	biomed	These deficits are likely due to impaired muscle strength in the PGC-1α−/− mice, but contributions by peripheral or central nervous system determinants (or both) could be contributory.	deficits	0.4464285714285714	3	25.093917846679688
4914	3DFYDSXB2W00JYP2DA272KN69U9JU3	biomed	Independent of MTF-1, cadmium treatment also leads to downregulation of Slc39a10 transcripts, suggesting that some other factor is mediating this response.	cadmium	0.5833333333333334	3	39.78575134277344
5004	3A9LA2FRWSEW9WO7UFA9AE6VQLEXHY	biomed	Using an isoform-specific null mouse we show that Rb drives SAC differentiation through E2f3a.	SAC	0.5434782608695652	3	122.30419921875
4874	3XDJY5RK5SLAGG6HA3F3WIYNRXK4UY	biomed	Rosette formation and abnormally wavy epithelia are common sequelae of defects in pathways controlling cell polarity [46,47].	Rosette	0.4807692307692307	3	64.7652816772461
4908	3P7RGTLO6EDBF9HMPQLS3YBPHH9KAL	biomed	This QTL maps to the same chromosomal position as a previously identified QTL for quinine intake, Qui [16,28], indicating that taste is the major factor in regulating quinine aversion.	aversion	0.5	3	57.54084014892578
4664	3W0KKJIARR9XWLO7SS1E775URTAK8I	biomed	Many studies support the view that cells in the undifferentiated gonad are bipotential; the supporting cell precursor lineage can develop into follicle cells or Sertoli cells.	gonad	0.5147058823529411	3	40.14726257324219
4813	30P8I9JKOILSPEZHTY8IXW6K50J5VO	biomed	YT, MA and TF have made substantial contributions to conception and design of the experiments and drafting of the manuscript.	MA	0.55	3	44.80584716796875
4242	3O2Y2UIUCQU6B0YU067KHZMGEWPFKU	biomed	Neurotrophin-3 (NT-3) is a key requirement for the development of proprioceptive inputs to motor neurons (Chen and Frank 1999; Chen et al. 2003).	neurons	0.4411764705882353	3	11.991365432739258
4916	3G5RUKN2EC3YIWSKUXZ8ZVH95TZN9F	biomed	Consistent with the idea that cells in this primordium are poised between two developmental pathways, some of the genes that are involved in establishing sexual dimorphism, including      Dax1 (dosage-sensitive sex reversal-congenital adrenal hypoplasia critical region on the X chromosome protein 1), Sox9 (Sry-like HMG box 9), Fgf9 (fibroblast growth factor 9), and      Wnt4 (wingless-related MMTV integration site 4), are initially expressed in similar patterns in XX and XY gonads [     3‚Äì     8].	gonads	0.5	3	29.646257400512695
4639	3RQVKZ7ZRKJYFRFYTH34TBN5Z8K27R	biomed	The tail-bleeding assay has been used extensively in mice to assess the impact of deficiencies and over expression of platelet and coagulation proteins in mice.	platelet	0.5535714285714286	3	45.53984069824219
4688	3JHB4BPSFK9JLT5CAPRP3PCEA5KQ95	biomed	Since the constitutive Na+/K+ ATPase pump and the ATP-dependent conversion of glutamine to glutamate (both fundamental to maintain the electrical activity in the CNS) consumes the vast majority of the energy produced by the CNS [45–47], this likely underlies the suppression of the electrophysiological output responses of retinal neurons (Figure 8).	K	0.5	3	26.69021987915039
4866	3Q2T3FD0ON86LCI41NJYV3PN0BFM3X	biomed	Moreover, it remains unclear how genetic background influences the function of molecules and pathways known to regulate thrombus formation and lysis and, thereby, contributes to the risk of thrombotic disease.	thrombus	0.4772727272727273	3	20.177383422851562
4596	3LB1BGHFL2WBEA5CZ5D07BGS3K5YTF	biomed	This conclusion raises this question: Why does loss of a single transcription factor within rod precursors lead to two alternative fates—a hybrid cell type on the one hand and apparently normal S-cones on the other?	rod	0.40625	3	47.09161376953125
3954	32204AGAABCLNATH55A5MS60NUQGHV	biomed	In vertebrates, a number of receptors have been identified that can mediate phagocytosis of apoptotic cells.	vertebrates	0.4375	3	8.624948501586914
4803	3K3IX1W4S6RCQ0E22IQ0ZFXOBQIAPD	biomed	In summary, this study reports marked differences in two inbred strains of mice, B6 and A/J, in arterial thrombosis formation in a FeCl3 vascular injury model, rebleeding time in a tail bleeding assay, plasminogen function, and tissue and vessel collagen deposition.	deposition	0.4615384615384616	3	43.23808670043945
4722	3XQ4XW3OD9CKYPZQHK1FO2J1MM2S29	biomed	Therefore, the gene within the small-effect QTL could affect CIA severity through controlling arthritis-related phenotypes.	CIA	0.4583333333333334	3	157.94935607910156
4605	3L60IFZKF3IZN6OSPBSN7SI12UYHHQ	biomed	The repressive activity of mr-s is due to its C-terminal region (amino acid 463 to 542).	amino	0.4558823529411765	3	85.88569641113281
4964	37VHPF5VYC3FDNCJ0FKGJOSMMJ38CT	biomed	As an initial step, growth and carcass composition QTL were identified in a cross between CAST/EiJ (CAST) and HG [24].	HG	0.5178571428571429	3	145.328369140625
4810	3CO05SML7V5110WZN8XWF4LQ3MV0R5	biomed	The heritability of these defects is unclear, as the high morbidity and mortality limit the collection of multigenerational families for analysis.	morbidity	0.4861111111111112	3	40.54512405395508
5059	3D1TUISJWI04ON5WVSH7QJ86WGDUIX	biomed	Ovaries of Dmrt4 mutant females have polyovular follicles (follicles containing multiple oocytes), but it is unknown whether this reflects a defect in the germ line or the soma.	soma	0.5875	3	34.839637756347656
4845	31SIZS5W59FPPT1Y46RBUAC8GQXQRX	biomed	Broze et al [29] evaluated mice with gene deletions of the coagulation pathway and found that while bleeding time was not increased, rebleeding persisted despite electrocautery of the tail in FVIII and FIX deficient mice.	coagulation	0.4705882352941176	3	40.249454498291016
3358	3XJOUITW8UR258EQ8VW6UPDQ4BPQT5	biomed	Moreover, the observed transcriptional shift in ETS signaling is paired with the onset of appropriate regulation of neuronal subtype specification and establishment of axonal projections into the target area.	onset	0.453125	3	48.504791259765625
4142	3IKMEYR0LWVMA6MICBSDXGSR5SPK2K	biomed	Like annexin A7 it binds to membranes in a Ca2+-dependent manner.	membranes	0.4642857142857143	3	68.27330780029297
5007	302OLP89DZ7TWB5YXD4UFFYHC79CA7	biomed	Our genetically modified mouse strain has the potential to be a useful and sensitive tools for detailed investigation of ADAM proteins' functions in the nervous system.	ADAM	0.55	3	46.38881301879883
4656	32PT7WK7DMF3HICROUKVCD2TRXSD3B	biomed	However, in each such case, the PCR amplification was efficient enough to enable quantification.	amplification	0.4375	3	31.03484535217285
5060	3ZQA3IO31BRYBCP1RZKSZEZVXRLO1R	biomed	This system, commonly known as the tet-off system, can be regulated by analogs of tetracycline administered in food or water [12,13].	tetracycline	0.5882352941176471	3	29.014982223510742
5071	3X878VYTIEIIGLRAHCIBDUHU8DN7FG	biomed	CA = chronic arthritis; CIA = collagen-induced arthritis; CV = coefficiant of variation; GO = Gene Ontology; LN = lymph node; LOD = logarithm of the odds; MAPK = mitogen-activated protein kinase; NC = naive control; OA = onset of arthritis; PI = post-immunisation; QTG = quantitative trait gene; QTL = quantitative trait loci; RA = rheumatoid arthritis.	LN	0.59375	3	17.037403106689453
5015	3UY4PIS8QRLGTRPPQKKFKPZQ7I8N15	biomed	Previous reports suggested that the SAM domain is a protein-protein interaction module.	SAM	0.5588235294117647	3	35.70088577270508
5070	3D17ECOUOEV9PNWF8100BB1K20Q13A	biomed	This region contains several genes, including those encoding FcŒ≥RII, the complement receptor CR1/2 (CD35/CD21), and the decay-accelerating factor CD55 (Prodeus et al. 1998; Bolland and Ravetch 2000; Miwa et al. 2002; Wu et al. 2002), which have each been implicated in the causation of SLE when inactivated by gene-targeting in 129 embryonic stem cells.	causation	0.59375	3	44.399845123291016
5020	3A520CCNWN08T9PCT4AP53YKXJGEAW	biomed	However, the development of safe and effective secretase inhibitors will ultimately be required to determine whether the human brain has the capacity to repair amyloid-associated damage of AD once the progression of pathology is arrested.	AD	0.5833333333333334	3	32.357452392578125
4769	306W7JMRYYYW3IKDMFOL84M44Y38BM	biomed	Surprisingly, we did not observe this severe alteration in heterochromatin organization in primary mouse embryonic fibroblasts (MEFs) following p150CAF-1 depletion by RNAi.	alteration	0.4473684210526315	3	23.1036376953125
4603	3IQ9O0AYW6ZPOAQ7VNRXLNM4D26TI5	biomed	In light of these newer findings, our intermediate MSUD mouse provides a model to test the effect of thiamin with respect to BCKDH activity and blood amino acid levels at the level of the whole animal.	amino	0.4078947368421053	3	52.04046630859375
4143	371DNNCG442WZ4EUM1F68YSQA588TH	biomed	These large objects were not vacuoles, because examination of the interior of these structures by transmitted and reflected light microscopy showed that the membranes encompassed cellular material (data not shown).	membranes	0.5277777777777778	3	41.237220764160156
4036	3Y40HMYLL1I1EIURUEH8TTVLKSJXU0	biomed	Using DNase I and micrococcal nuclease (MNase) assays, we could not observe any significant difference between control and p150CAF-1-depleted ES cells at the level of bulk genome chromatin or at pericentric repeats (Figure 5).	genome	0.4736842105263158	3	35.183631896972656
4760	31JUPBOORN48GR6PDSDFM7I9GSML8R	biomed	Although actin filament formation has been shown to be necessary for differentiation of lens epithelial cells [15], the significance of alpha-crystallin's interaction with actin in differentiation is not known.	filament	0.4545454545454546	3	19.757776260375977
4732	3FCO4VKOZ4DQA7REM1Y5VCWUWBA7EY	biomed	Chemokines and adhesion molecules were upregulated in the joint at the initiation phase of arthritis in animal models [21,22], while genes involved in cartilage destruction and bone erosion were differentially expressed at the late phase of arthritis in animal models of RA [15,16].	erosion	0.425	3	18.233707427978516
4187	3ZQX1VYFTD5GMC9MQKT7EOM3BXR8OV	biomed	SMW, LAE, IER and EDG provided the mice and the pendrin-specific antibody.	antibody	0.4375	3	197.1723175048828
4745	3TKSOBLOHLGF5GIKPR8VZ6C5C4TBBT	biomed	Many of the double transgenic mice showed similar circular patterns of swimming near the edge of the tank when tested in the Morris water maze.	Morris	0.43333333333333335	3	37.911251068115234
4956	3NI0WFPPI9G8FHYFVKUY49UU7ZG60C	biomed	We have previously established that peroxisome proliferator-activated receptor (PPAR) δ is a major transcriptional regulator of fat burning in adipose tissue through activation of enzymes associated with long-chain fatty-acid β-oxidation (Wang et al. 2003).	adipose	0.5166666666666667	3	7.672329902648926
4511	3HXK2V1N4KFH8KQZMK7YZO0YYB8G2D	biomed	Additionally, the activity of the rate-limiting enzyme for bile acid synthesis, CYP7a1, is reduced, although no changes at the mRNA level are noted.	bile	0.4821428571428571	3	13.200113296508789
4663	3NFWQRSHVEE19E2BAFM5J7UN7F8FGR	biomed	In all species, the embryonic gonad is made up of a mixed population of germ cells and somatic cells.	gonad	0.5	3	14.267558097839355
4750	3MWOYZD5WVO1PJWQWMIQWLCY0SLNOT	biomed	At the periphery of each pericentric domain, centric regions form individual entities (Figure 4A).	periphery	0.4375	3	74.42131805419922
4855	3D42WVSDH8V1V5NB4L8BQ71RCB3YFD	biomed	Adult skeletal muscle shows plasticity and can undergo conversion between different fiber types in response to exercise training or modulation of motoneuron activity (Booth and Thomason 1991, Jarvis et al. 1996; Pette 1998; Olson and Williams 2000; Hood 2001).	plasticity	0.484375	3	47.434452056884766
4559	3MA5N0ATTCB8MMKPQVHKLN8G9ZKKW2	biomed	To map the location of the disease-causing lesion, we performed genome-wide linkage analysis using strain-specific single nucleotide polymorphisms (SNPs) at 120 loci across the mouse genome.	linkage	0.4666666666666667	3	11.704865455627441
4987	3YD0MU1NC21NKUA26WWJZT63BWI7A9	biomed	Total sterols and cholesterol in Dhcr7-/- embryonic lungs (as well as in brain and liver, data not shown) were reduced and 7DHC/8DHC elevated, but a significant amount of cholesterol was detectable, comprising ~60% and ~30% of total tissue sterols at E13.5 and neonate, respectively.	neonate	0.532608695652174	3	41.14796829223633
4109	3T2EL38U0MK9MPNAD5X3JSYWH7IQXT	biomed	The importance of AQP2 redistribution has been highlighted by functional characterization of Aqp2 mutations resulting in severe NDI in humans [3,10].	redistribution	0.4642857142857143	3	67.42328643798828
4329	3EKTG13IZU3N1G8T7TNYRPJ40XBMLG	biomed	Interestingly, plasma triglyceride levels of the Abcg8-/- mice were slightly higher than wild-type animals and this increased triglyceride is carried in the LDL fraction range, as measured by FPLC.	plasma	0.43181818181818177	3	38.19224548339844
4896	3EQVJH0T40LPSFFNP59CLBLPDOZHT6	biomed	CIA = collagen-induced arthritis; CII = collagen type II; LOD = logarithm of the odds; MHC = major histocompatibility complex; PCR = polymerase chain reaction; QTL = quantitative trait locus; RA = rheumatoid arthritis.	LOD	0.4852941176470589	3	10.35804557800293
4235	37S0QRNUFBGD1KM6J34BH2W3WSI88N	biomed	Of course, if this were not the case, this experiment could not rule out the possibility that molecularly distinct populations of rod precursors are present simultaneously in the developing retina.	precursors	0.5625	3	20.241043090820312
4778	3PUOXASB573SZL63XLA2UIOIF76Z97	biomed	Gametes differ between the sexes in size and morphology, sometimes dramatically so, reflecting their very different roles in zygote formation.	morphology	0.45	3	25.045621871948242
4660	3XU9MCX6VOC8XAZD2V1AYSE50LC2RQ	biomed	These results demonstrate important epistatic interactions between genes from 129 and C57BL/6 genomes on the development of autoimmunity and illustrate the important effects of background genes in the analysis and interpretation of autoimmune phenotypes associated with targeted genetic disruptions.	genomes	0.46875	3	41.06378936767578
3214	3VGET1QSZ0ZKR7D571SBHI3U3FL7WK	biomed	In addition to increasing the quantum yield and solubility of the proteins these mutations shift the spectral profiles of the translation products [4,11].	translation	0.4125	3	55.43251419067383
4574	3V8JSVE8YYQ9PRNF9AO58PGR0APEYC	biomed	The contribution of the hippocampus to olfactory memory is presently controversial [2,13–18], but is deemed unlikely for simple olfactory discrimination tasks [9,19].	hippocampus	0.5178571428571429	3	24.442785263061523
4939	3UXQ63NLAAMRIP4WG4XPD98AOY2BLB	biomed	The hippocampal area showed typical signs of Ammon's horn sclerosis, but the adjacent temporal neocortex tissue did not show any histopathological alterations.	sclerosis	0.5138888888888888	3	53.30611801147461
4703	362E9TQF2HQLJ541BNSQM47FN70IGL	biomed	In the absence of      Sry expression—in XX embryos, or in XY embryos carrying a deletion of      Sry—cells in the gonad follow an ovarian differentiation pathway.	XX	0.578125	3	50.816505432128906
4715	3JMQI2OLFZ5ALM516D4ALR0ZWEEDNM	biomed	Our in situ hybridization data suggest that rhodopsin expression is markedly reduced at P6, but that it attains levels indistinguishable from wild-type by P14.	hybridization	0.4166666666666666	3	24.787052154541016
5024	3EHVO81VN5LOJV3ENMP2F52UL52H1R	biomed	Pericentric domains from different chromosomes form clusters, which are revealed by FISH as large spots that coincide with DAPI-dense foci in the interphase nucleus (Figure 4A).	interphase	0.5595238095238095	3	47.98584747314453
4625	3R868ACW4SC7EVTBBRGCMZA5JK1ZGY	biomed	The genes may interact with components in the Plg network and modulate arterial occlusion time.	occlusion	0.4375	3	99.55074310302734
4546	3J9L0X0VDFMO5Q1YMYQVVEU0Y599WY	biomed	Thus, it is controversial whether E2f3 is required for apoptosis of any Rb KO cell type.	KO	0.5416666666666666	3	59.51306915283203
4773	3OND0WXMHWFN3WXQZAKHMPLOAE6EH7	biomed	Salzer et al. [7] not only demonstrated the presence of annexin A7 in red blood cells, they also showed that annexin A7 and sorcin were enriched in membrane raft domains of nanovesicles formed from red blood cells in vitro.	raft	0.45	3	31.626449584960938
4765	3ACRLU860NEDCJU4ZIAL0EIQF2ZEBR	biomed	Nuclei were incubated in buffers with different salt concentrations ranging from 100 mM NaCl to 1 M NaCl.	Nuclei	0.4444444444444444	3	19.472930908203125
5062	3OZ4VAIBEXF0WDE2I0CCY6PPN2BJVN	biomed	This work demonstrated that the CF inflammatory phenotype is much less severe in mice with a small contribution of 129/Sv alleles.	CF	0.5882352941176471	3	66.0555419921875
4800	3RWSQDNYL9MVVE6GZVGN1MUB60DFFX	biomed	The synthetic AVP analog, 1-deamino-8-D-arginine vasopressin (dDAVP; also called desmopressin), is a potent agonist of AVPR2.	analog	0.4583333333333334	3	21.74445343017578
4733	30EV7DWJTVV5CCU03S57W1OEJCVY65	biomed	In addition, single nucleotide polymorphisms within the human PGC-1α gene have been shown to be associated with obesity, hypertension, and diabetes [25,26,27,28,29,30].	hypertension	0.4285714285714286	3	5.616194248199463
4697	3P6ENY9P79WZJ1ZCVTA874JG27JHIP	biomed	However, earlier findings of normal proprioceptive afferent trajectories in chicken embryos despite injection of function-blocking NT-3 antibody into the spinal cord (Oakley et al. 1995) led them to discount this possibility.	trajectories	0.4117647058823529	3	49.300193786621094
4926	39XCQ6V3KY47AOKGSQ0AL4QLO8P56W	biomed	As in yeast, both require SPO11-induced breaks, but only the CO pathway requires MLH1.	CO	0.5	3	211.20384216308594
4427	3FVBZG9CLJEOC6IWR3L210JKGDWH0O	biomed	Type IIb fibers have the lowest levels of mitochondrial content and oxidative enzymes, rely on glycolytic metabolism as a major energy source, and are susceptible to fatigue, while the oxidative and contraction functions of type IIa and IIx lie between type I and IIb (Booth and Thomason 1991; Berchtold et al. 2000; Olson and Williams 2000).	Booth	0.4761904761904762	3	22.984268188476562
3626	3JTPR5MTZSCE9355UUUBVNV3P395K1	biomed	Furthermore, Amantana et al. (49) showed that expression of a reporter gene fused to a rat Sepw1 promoter fragment can be induced in rat glial cells by copper and zinc, but not cadmium.	reporter	0.45	3	33.11842727661133
4028	35ZRNT9RUIYULF3GE3YBN7ESVCSO3E	biomed	Because most Dmrt7 mutant germ cells are eliminated by apoptosis around the time at which we observed sex chromatin defects, a simple model is that the apoptosis is a consequence of the sex chromatin defects.	germ	0.4473684210526315	3	40.964630126953125
4529	3YOAVL4CA0HR2F0RGQEBDAD2TFZ4ZN	biomed	PGC-1α is enriched in brown adipose tissue (BAT), heart, slow-twitch skeletal muscle, and kidney—all tissues with high-capacity mitochondrial systems.	tissues	0.45	3	15.981045722961426
4889	3HA5ODM5KASTVGXS5ULQQ7GCJKVSVH	biomed	Two prominent pathologies were characterized in the Crx-/- retina: (1) An absolute block in outer segment morphogenesis was noted, with the block occuring at the elongation stage of outer segment formation; (2) Crx-/- photoreceptors exhibited a severe perturbation in synapse formation.	synapse	0.484375	3	31.392333984375
3245	3D5G8J4N5A4UAGA7UUQG0CCYL39TV7	biomed	PCH2 orthologs are present in organisms that undergo synaptic meiosis, but not asynaptic meiosis, prompting the suggestion that a Pch2-dependent checkpoint evolved to monitor synaptonemal complex (SC) defects from yeast to humans [12].	organisms	0.40625	3	55.482200622558594
4052	3K3G488TR280K6307ZE8R97CO88Q5J	biomed	Of these four genes, SAE2 and ZIP1 do not have clear mammalian orthologs (although SYCP1 may be a functional ortholog of ZIP1), and mutation of the mouse RAD17 ortholog, Rad1, presumably causes embryonic lethality [42].	lethality	0.4375	3	39.62596893310547
4393	3O4VWC1GEW6GK4CJYQ66FBX6WII3JA	biomed	In the present study, we discovered that Snail is expressed briefly at an early stage of hair bud formation, when E-cadherin down-regulation and activation of proliferation take place.	proliferation	0.4705882352941176	3	36.25640106201172
4789	3RIHDBQ1NEYLFKP3G880ZXQXJG2MH9	biomed	As well as the full-length ATRX protein of ~280 kDa, which is encoded by a transcript of ~10 kb, we recently demonstrated that a truncated isoform called ATRXt (~200 kDa) is produced from a transcript of around 7 kb, which arises when intron 11 fails to be spliced from the primary transcript and an alternative intronic poly(A) signal is used [4].	poly	0.453125	3	24.647306442260742
3834	37G6BXQPLQL0GPWTI07BV3DP117QEK	biomed	We compared the levels of human transgene-derived Aβ40 and Aβ42 in untreated mice at 4 and 6 wk of age to animals that had either been born and raised on dox or that had been left untreated for 4 wk and then placed on dox chow for 2 wk prior to harvest (the same groups described above for immunoblot analysis of APPswe/ind levels, line 107).	chow	0.4117647058823529	3	31.63131332397461
4628	37VE3DA4YUHPWTL6PJIRLHF37HYBH9	biomed	Further investigation, beyond the scope of this study would be necessary to determine the contribution in the differences in size and sheer stress of the carotids to arterial occlusion rates in the B6 and A/J mice.	occlusion	0.5978260869565217	3	36.6865119934082
4814	3A3KKYU7P3H3CAKSB7U0000KY4FWMJ	biomed	The mice used in the present study, (NFR/N × B10.Q) × B10.Q females, first underwent a genetic study of reproduction, in which a number of loci associated with breeding performance were identified (Liljander M, Sällström MA, Andersson S, Wernhoff P, Andersson Å, Holmdahl R, Mattsson R; unpublished data).	MA	0.59375	3	35.41066360473633
4186	33K3E8REWWV3GLNERBG3X1DWN1R8XV	biomed	Interestingly, Bauer and colleagues previously identified a locus (Cia28) associated with anti-CII antibody production at 53 cM on chromosome 13 [19], which is approximately at the same position as where we find the linkage for this trait in the present study.	antibody	0.4166666666666666	3	33.82659912109375
4445	3PIOQ99R7YMW2OGNS8UZVR4NIF6UNC	biomed	Reports by Clemen et al. [9] and Herr et al. [8,10] demonstrated roles for Annexin A7 in shape and osmotic resistance of red blood cells, platelet aggregation velocity, and in the velocity of spreading astrocytic Ca2+-waves.	aggregation	0.4558823529411765	3	41.93589401245117
3947	3ULIZ0H1VA5C32JJMKOTQ8Z4GWH150	biomed	Each olfactory receptor is expressed in a subset of cells in one of four zones of the epithelium [14,15].	subset	0.4285714285714286	3	14.063319206237793
5044	3ZXV7Q5FJBOOS2M68TQMTG989NGCFE	biomed	PST domain, proline-, serine- and threonine-rich domain; PSD, post-synaptic density; PCR, polymerase chain reaction.	PST	0.5735294117647058	3	18.727336883544922
4822	3B6F54KMR2CD94HUYG11JJ9WUHH1SW	biomed	AS developed and performed the tail bleeding assay and participated in drafting the manuscript.	assay	0.5294117647058824	3	122.73558807373047
4336	30QQTY5GMKK7Z3O0C1DAZUIXIZ3U71	biomed	For example, mice lacking the neuron-specific activator of cyclin 5, p35, exhibit seizures and a severe neuronal migration defect [23].	activator	0.4285714285714286	3	40.957637786865234
