	id	corpus	sentence	token	complexity	class	ppl_aspect_only
825	3HUR21WDDUPIVREW4FEXWE1YGHSYXZ	biomed	Furthermore, null mutations in L-Sox5 or Sox-6 cause lethality at or soon after birth, and no effect on cartilage maintenance has been reported (Smits et al. 2001).	null mutations	0.5588235294117647	3	81843.0859375
826	3TCFMTM8HEOK450W41MVS1WSWNI12T	biomed	Previously noted chemoattractant action of the embryonic mouse maxillary process on trigeminal ganglion neurons (Lumsden and Davies 1986) is now attributed to NT-3 and brain-derived neurotrophic factor (BDNF) (O'Connor et al. 1999).	maxillary process	0.5588235294117647	3	405.970703125
827	3AA88CN98P3CBRFP5WZ86KTWK8DKYW	biomed	Moreover, to delineate the brain areas involved in these distinctive olfactory processes we used transgenic “rescue” of GluR-B ablation, specifically in piriform cortex and hippocampus.	olfactory processes	0.5588235294117647	3	25.424171447753906
828	3Z3R5YC0P3N5EJOHUFLCIQ9CXAEFT0	biomed	This QTL maps to the same chromosomal position as a previously identified QTL for quinine intake, Qui [16,28], indicating that taste is the major factor in regulating quinine aversion.	chromosomal position	0.5588235294117647	3	406.9114074707031
829	30Z7M1Q8UYKRK8FLG1OPDT2YMHG8AR	biomed	We note that several apparently highly expressed olfactory receptors (gene A, this study, and MOR10 and MOR28 [36]) are expressed in zone 4 of the olfactory epithelium.	olfactory receptors	0.5595238095238095	3	28.47367286682129
830	3E9ZFLPWOYSW5RZR0XSUAQ7AQYTXIR	biomed	Exceptions to this stereotyped structure have been described for some human olfactory receptors, but are thought to be rare [25-27].	olfactory receptors	0.5972222222222222	3	10.603209495544434
831	341H3G5YF0EA3RIQXPR917NPC4B0ZX	biomed	Results of our cDNA library screen suggested that some olfactory receptors are expressed at significantly higher levels than others.	olfactory receptors	0.625	4	21.89320182800293
832	3GITHABACYLNIC7L9OKTP89VZONN2N	biomed	Alternatively, the unusual transcriptional regulation of olfactory receptors might ensure that only one splice isoform is expressed per cell (unlikely, but possible if an RNA-based feedback mechanism operates), thus condemning cells expressing these aberrant isoforms to be dysfunctional.	olfactory receptors	0.725	4	9.751110076904297
833	3P888QFVX3UMSG9ICEA70F73546OQH	biomed	In addition to colorectal neoplams, these individuals can develop extracolonic symptoms, among which are upper gastrointestinal tract polyps, congenital hypertrophy of the retinal pigment epithelium, desmoid tumors, disorders of the maxillary and skeletal bones, and dental abnormalities [6], suggesting the importance of APC gene functions in these organ systems.	pigment epithelium	0.5625	3	2.7363080978393555
834	3LVTFB9DE5IY03SKOVXZV6Y1EIFGQM	biomed	As well as colorectal polyps, these individuals can develop extracolonic symptoms, among which are upper gastrointestinal tract polyps, congenital hypertrophy of the retinal pigment epithelium, desmoid tumors, disorders of the maxillary and skeletal bones, and dental abnormalities [6].	pigment epithelium	0.6764705882352942	4	2.460745334625244
835	3UL5XDRDNCJUE234L5X85IMCU3F58I	biomed	Clot formation and lysis, which ultimately determine thrombosis, requires platelet aggregation, coagulation, and fibrinolytic functions.	platelet aggregation	0.5657894736842105	3	18.244691848754883
836	3ZICQFRS31I75COG1J4176QBUBTZZN	biomed	We conclude that reduced hepatocyte mitochondrial respiratory capacity, and possibly activation of lipogenic programs, result in hepatocyte triglyceride accumulation in the context of increased hepatic delivery of fatty acids such as occurs with fasting.	triglyceride accumulation	0.5657894736842105	3	24.864425659179688
837	3JTPR5MTZSCE9355UUUBVNV3P38K5F	biomed	Prior to migration onto the diaphragm, they populate the PPF, a wedge-shaped tissue that tapers medially from the lateral body wall to the esophageal mesentery and fuses ventrally with the septum transversum [42].	esophageal mesentery	0.5657894736842105	3	14.49636173248291
838	3XEDXEGFX3OFEWJ4XOOZESZC8VYK0V	biomed	Such contrast enhancement may rest in large part on the particular properties of dendrodendritic synapses between the principal output neurons (mitral cells) and local inhibitory neurons (granule cells) of the olfactory bulb.	olfactory bulb	0.5657894736842105	3	6.102858543395996
839	391JB9X4ZY8CHAQBMTBXCP6PBYZMK8	biomed	Recent electrophysiological data demonstrate that dopamine D2R's are located on glutamatergic terminal axons of olfactory nerves and depress excitatory input of the olfactory nerve to the mitral cells of the olfactory bulb [30,31].	olfactory bulb	0.6447368421052632	4	9.630960464477539
840	3ATYLI1PRT256T55HOQY3EVHR9EOJQ	biomed	Battenin immunostaining in homozygous CbCln3Δex7/8 neuronal precursors is significantly reduced in abundance, but mutant signal also co-localizes with endosomal markers suggesting mutant battenin protein with C-terminal epitopes is trafficked similar to wild-type protein.	neuronal precursors	0.5666666666666667	3	78950.0234375
841	3OYHVNTV5TY0HDBNZ9QA4TVU6YEOKP	biomed	Strial hyperpigmentation has also been observed in other conditions that are associated with free radical stress, such as acoustic trauma [37].	acoustic trauma	0.5666666666666667	3	21884.671875
842	3YGYP1364194MWO6OEZUQGH3BG3NR2	biomed	"A second study in Drosophila examined the effects of Pygo mutation on cuticle patterning, midgut constriction, central nervous system, and cardiac development, and concluded that ""Pygo is an essential component in the Wg signal transduction pathway""."	cuticle patterning	0.5666666666666667	3	228.86846923828125
843	3PUV2Q8SV448KDG43NZ1UW05FQYBDV	biomed	Furthermore, MTF-1 has an essential function during embryogenesis: targeted disruption of Mtf1 results in embryonic lethality around 14 days post coitum due to hepatocyte necrosis (23).	embryonic lethality	0.5666666666666667	3	44.56861877441406
844	3YOAVL4CA0HR2F0RGQEBDAD2TGR4ZH	biomed	However, mutations in Bmp2 or Bmp4 cause early embryonic lethality, making it difficult to test their role in joint formation (Winnier et al. 1995; Zhang and Bradley 1996).	embryonic lethality	0.5694444444444444	3	114.06208801269531
845	3OLZC0DJ8JF412UW0IRCM5APANLVIM	biomed	Although no embryonic lethality was noted, these knockout pups exhibited a number of developmental abnormalities and died within 24 h after birth.	embryonic lethality	0.5972222222222222	3	679749.5
846	3XJOUITW8UR258EQ8VW6UPDQ4CNTQ8	biomed	To gain more insights into the effects of Apc loss in tissues other than gastrointestinal tract during life of animals and to circumvent the embryonic lethality associated with Apc nullizygosity, we created a mouse strain carrying a conditional allele of Apc (ApcCKO) in which exon 14 of the Apc is flanked by loxP sequences.	embryonic lethality	0.625	4	45387.5390625
847	372AGES0I459YQ2AQKM3OI81DUDRXQ	biomed	Two independent laboratories observed embryonic lethality in Capn4 knockout mice, albeit at different stages of development [31,32].	embryonic lethality	0.7777777777777777	4	13689.396484375
848	31JUPBOORN48GR6PDSDFM7I9GTF8L9	biomed	Likewise, conditional knockout of BmpR1A and BmpR1B blocks all chondrogenic differentiation in the mouse limb bud [26].	conditional knockout	0.5666666666666667	3	117517.2265625
849	3IH9TRB0FBZOFQEYT47NFH39LJG1I5	biomed	Beaded filament mRNA levels increase greatly in differentiating lens epithelial cells, and have been suggested as a pan-specific marker for lens fiber cells [17].	epithelial cells	0.5694444444444444	3	1.9831854104995728
850	36FFXPMST9O9FNAFTONDR1F2EHAOHL	biomed	In a recent paper, Mangrivite et al. showed that the apical sorting of rat SPNT in polarized renal epithelial cells was independent of N-glycosylation [45].	epithelial cells	0.7749999999999999	4	8.028948783874512
851	359AP8GAGGKBD970QASA5OWRB0VC7A	biomed	At least 60 other genes also lie within this interval, including two genes that encode proline-rich salivary proteins, Prp2 and Prh1; these proteins appear to play no direct role in bitter taste [48].	salivary proteins	0.5694444444444444	3	38.788063049316406
852	388FBO7JZRTDJX0S29ROYCA0E3INY4	biomed	These reports challenge the original hypothesis, according to which Ptdsr is an exclusively transmembrane receptor for apoptotic cell recognition and anti-inflammatory signaling.	transmembrane receptor	0.5714285714285714	3	16.645784378051758
853	31N9JPQXIPIRX2A3S9N0CCFXO75NH5	biomed	We have investigated the embryonic processes that require huntingtin in order to more precisely delineate huntingtin's essential molecular and cellular activities and to provide clues to the mechanism by which the dominant polyglutamine expansion mutation in huntingtin leads to HD pathogenesis.	expansion mutation	0.5714285714285714	3	9672.591796875
854	34XASH8KLQMDS1NRZLG586SO585MP9	biomed	Histological characterization of double transgenic (CaMKIIα-tTA × tet-APPswe/ind) mice revealed early-onset amyloid formation in all four new lines.	Histological characterization	0.5735294117647058	3	1654.729248046875
855	3T6SSHJUZFAZFWAW1BST7GKV2LQIID	biomed	In general, such recessive alleles, when visualized immunocytochemically, fail to localize to AVP-responsive vesicles.	recessive alleles	0.5735294117647058	3	6390.88818359375
856	301KG0KX9CLV8GLA6QPGKOCZDCEH28	biomed	In the absence of a dominant (wild-type [wt]) allele, genetic interactions between recessive alleles (referred to here as “biallelic” effects) could result in different phenotypic outcomes including interallelic complementation.	recessive alleles	0.6166666666666667	4	25.411983489990234
857	3P6ENY9P79WZJ1ZCVTA874JG28BHIJ	biomed	The significance of this is not clear, although preliminary SDS-PAGE analyses of all the fractions failed to reveal any differences between wild-type and knockout samples.	knockout samples	0.575	3	90.81983947753906
858	3JU8CV4BRLC1S483C1VI0AHT08KOPQ	biomed	In Alk5 mutants there is very little, if any, detectable septal mesenchyme present, and thus it could be argued that in these mutants OFT rotation fails due to a lack of penetration of septal prongs into the cushion mesenchyme.	septal prongs	0.575	3	50.43840026855469
859	356TQKY9XFX916HN9YC53208L9A78Z	biomed	Crx-/- photoreceptors demonstrate a complete block in outer segment formation at the elongation stage.	elongation stage	0.5833333333333334	3	109.10625457763672
860	3S8A4GJRD33O8IZVYHINP2KK1WR6V4	biomed	We therefore constructed a conditional allele of Bmp2, introducing loxP sites flanking exon 3.	conditional allele	0.5833333333333334	3	1360.591552734375
861	32L724R85LKRWIX0E6IDGDL7OZLIPP	biomed	The homozygous mice for the conditional allele are viable and indistinguishable to the normal mice, allowing us to study the roles of Apc in a tissue- and temporal-specific manner.	conditional allele	0.5875	3	4802.2509765625
862	3THR0FZ95PTB1JT5K92BJT89VYJOLS	biomed	To gain more insights into the effects of Apc loss in tissues other than gastrointestinal tract during life of animals and to circumvent the embryonic lethality associated with Apc nullizygosity, we created a mouse strain carrying a conditional allele of Apc (ApcCKO) in which exon 14 of the Apc is flanked by loxP sequences.	conditional allele	0.6	3	1210.5645751953125
863	3M4KL7H8KVN8M6JXR3YYIED4CSK61F	biomed	Since the possible new locus of potential interest on chromosome 1 was of suggestive significance, and since the locus identified on chromosome 13 probably is Cia28, we are now paying special attention to the significant QTL for CIA incidence detected at 60–70 cM on chromosome 11 (denoted Cia40).	suggestive significance	0.5833333333333334	3	54712.484375
864	3N7PQ0KLI5P89OQRKPVFIVKERAME30	biomed	The best studied of these genes, Dmrt1, is expressed in the differentiating male genital ridges and adult testis of mammals, birds, fish, and reptiles, and a recently duplicated Dmrt1 gene functions as the Y-linked testis-determining gene in the Medaka fish [25–29].	genital ridges	0.5833333333333334	3	88.86006927490234
865	3LOJFQ4BOXF9DGKY90CUTZJV2K6KDN	biomed	The molecular mechanism by which the new property that is conferred on huntingtin by the polyglutamine expansion leads to the hallmark loss of striatal neurons in HD is not known.	hallmark loss	0.5833333333333334	3	13456.6787109375
866	3IHWR4LC7DD6QQYJSPG2URQHZPL8IV	biomed	Of the 29 BXD RI lines examined, there was no apparent recombination event within the chromosome 6 Tas2r cluster.	recombination event	0.5833333333333334	3	165.91552734375
867	33K3E8REWWV3GLNERBG3X1DWN2P8XV	biomed	In the past decade, the story has been further complicated by the discovery of a number of previously unknown isoforms which may be differently regulated and have different substrate specificity.	substrate specificity	0.5833333333333334	3	2641.364013671875
868	3J9UN9O9J3SK3CDMF3ONDDZZT6YJ0V	biomed	The μ-80 k and m-80 k subunits share 62% amino acid sequence identity, and are very similar in terms of structure, protein chemistry, and in vitro substrate specificity.	substrate specificity	0.5882352941176471	3	2194.986328125
869	3OEWW2KGQJBS375D7S4N0G04MPHODC	biomed	By 54 wks of age, alphaA/BKO lenses exhibited dense cortical and nuclear cataracts (Figure 1C).	nuclear cataracts	0.5833333333333334	3	4849.16015625
870	3NOEP8XAU42OMDMVDSIEJN8MCCOPXV	biomed	Based on our findings we propose that cells in the mammalian gonad are balanced between two competing cell fates by counterbalanced signaling pathways,      Fgf9, expressed near the coelomic surface, and      Wnt4, expressed near the mesonephric border (     Figure 7).	mammalian gonad	0.5875	3	445.0355224609375
871	30IRMPJWDZJ3EQ33R17EYO0ZHLYRK1	biomed	CIA = collagen-induced arthritis; CII = collagen type II; LOD = logarithm of the odds; MHC = major histocompatibility complex; PCR = polymerase chain reaction; QTL = quantitative trait locus; RA = rheumatoid arthritis.	collagen type	0.5882352941176471	3	6607691.5
872	3L21G7IH47WA5QT3XMTQ15XXB2CY16	biomed	However, this study does not support the concept that the perturbation of Shh-Patched-Gli pathway was involved in the pathogenesis of developmental lung hypoplasia in Dhcr7-/- embryos.	lung hypoplasia	0.5882352941176471	3	575.7540283203125
873	3CKVGCS3PG5D2FWC2XX15EQMPPB0SS	biomed	Therefore, the gene within the small-effect QTL could affect CIA severity through controlling arthritis-related phenotypes.	CIA severity	0.5882352941176471	3	769402.5
874	31J7RYECZLQQ5RM4E7407XV12N9L12	biomed	Cytoplasmic galectin-3 correlates with tumor progression and protects mitochondrial integrity.	mitochondrial integrity	0.5882352941176471	3	11432.6513671875
875	386T3MLZLNVVJVH3OZRWONQLDV408S	biomed	While the detected OFT phenotype in Alk5/Wnt1-Cre mutants shared many similarities with that seen in the chick NC ablation models, e.g., PTA and the hypoplastic aortic sac, our current results suggest that the secondary heart field is not severely affected in Alk5 mutants (data not shown).	OFT phenotype	0.5882352941176471	3	2726.48486328125
876	3CMV9YRYP31X08284WA6BXRNW49JL4	biomed	In support of normal differentiation of type II AECs, no alteration in the gene expression patterns for surfactant proteins A, B, C or D was noted, nor was the pattern of distribution of SP-C altered in lungs from knockout embryos.	knockout embryos	0.5892857142857143	3	2888.97216796875
877	35YHTYFL1G3KRBS6ZALRJ8XXUVUFVG	biomed	Therefore, we hypothesized that deletion of Alk5 in a specific cell lineage should reveal phenotypes which cannot be seen in comparable mutants lacking Tgfbr2.	comparable mutants	0.59375	3	3893.853759765625
878	3L7SUC0TTUUA4KJ7I01FT5RGX0TM02	biomed	Histologic sections from Aqp2F204V/F204V mice demonstrated marked dilatation of the renal pelvis yet normal morphology of the ureter (Figure 2C and 2D).	renal pelvis	0.59375	3	291.32080078125
879	3ZQX1VYFTD5GMC9MQKT7EOM3BYKO86	biomed	The data support that the ultimate pathophysiological outcome in HKI, caused by a reduction in RanBP2 levels and its chaperone activity, is the selective degradation of HKI as reflected by the reduced levels of HKI (and ATP) but not of other mitochondrial and NPC components (Figure 5).	chaperone activity	0.5972222222222222	3	28.036487579345703
880	3TUOHPJXYHXE6MJWPEW9BHGI59RXWY	biomed	Previous studies have shown that the alpha-crystallin possesses molecular chaperone activity, binding to partially denatured proteins, both in vitro [5] and probably in vivo [6], to inhibit further denaturation.	chaperone activity	0.75	4	10.51225757598877
881	3I4E7AFQ2KZLJLADD5CXXO14QHVJT7	biomed	In addition, we report studies of biliary sterol secretion that show that despite forced secretion, Abcg8-deficient animals cannot secrete cholesterol into bile, although sitosterol secretion seemed unaffected.	forced secretion	0.6	3	62361.10546875
882	3IV1AEQ4DRD2L1IPA7126S5HC4A8J7	biomed	The different timing of lethality in the Capn4 knockouts might also be a consequence of the different genetic backgrounds of the two transgenic lines, which has been observed to influence the phenotype of transgenic mice on a number of occasions [37].	transgenic lines	0.6	3	115.31519317626953
883	3JMNNNO3B14D56GZ1PBGLRMMS0RW2N	biomed	A similar effect might be at work in the two Capn4 transgenic lines.	transgenic lines	0.6764705882352942	4	603.2598266601562
884	306W7JMRYYYW3IKDMFOL84M44Z18BM	biomed	Systemic lupus erythematosus (SLE) is a chronic autoimmune disease characterised by the production of autoantibodies (auto-Abs) against a wide spectrum of self-antigens, mainly from subcellular compartments, especially the cell nucleus.	subcellular compartments	0.6	3	140.99725341796875
885	3T2EL38U0MK9MPNAD5X3JSYWH8BQXO	biomed	CA = chronic arthritis; CIA = collagen-induced arthritis; CV = coefficiant of variation; GO = Gene Ontology; LN = lymph node; LOD = logarithm of the odds; MAPK = mitogen-activated protein kinase; NC = naive control; OA = onset of arthritis; PI = post-immunisation; QTG = quantitative trait gene; QTL = quantitative trait loci; RA = rheumatoid arthritis.	rheumatoid arthritis	0.6	3	1.573013186454773
886	3ECKRY5B1QWLAMZ61FGF7BNLYYSIZA	biomed	The 2P unique region (Region I) contains an hg modifier with large effects on growth and smaller effects on obesity (Table 3).	hg modifier	0.6029411764705882	4	569.9315185546875
887	304QEQWKZPKY4N4JVGGSL9GLS080OV	biomed	Taken together, these results strongly suggest that PGC-1α is necessary for the terminal stages of mitochondrial maturation necessary to meet the energy demands of the postnatal environment.	mitochondrial maturation	0.6029411764705882	4	532.685546875
888	3LAZVA75NIR50X7XA3K64X90PYSO23	biomed	Therefore, we have examined this hypothesis, by monitoring the expression of genes that determine normal embryonic patterning and morphogenesis in Hdhex4/5/Hdhex4/5 huntingtin deficient embryos.	embryonic patterning	0.6029411764705882	4	396.7218322753906
889	3B6F54KMR2CD94HUYG11JJ9WUHI1SX	biomed	The second phase involves the attachment of salience to external stimuli (discriminative stimuli) that signal whether the delivery of a primary reinforcer will or will not occur based on some emitted behavior (e.g. a rodent lever presses for food pellets only when a stimulus light is illuminated in an operant chamber).	discriminative stimuli	0.6029411764705882	4	40.0826301574707
890	3UEDKCTP9VQTW7JOIN98T79ZG94K7V	biomed	Certain features of neuronal differentiation, such as synapse formation, can be detected definitively at this level of analysis.	neuronal differentiation	0.6029411764705882	4	20444.6015625
891	3MWOYZD5WVO1PJWQWMIQWLCY0TJONU	biomed	In addition to their importance as a locus of disease, photoreceptor cells serve as an excellent model for studies in neuronal differentiation.	neuronal differentiation	0.6333333333333333	4	82.40906524658203
892	3MDKGGG61QN9VQV6TMI8OKWZ4BC6TP	biomed	Target-derived signals exhibit a conserved role in the induction of defined programs of transcription factor expression late in post-mitotic neuronal differentiation [10].	neuronal differentiation	0.75	4	553.505859375
893	3KQC8JMJGCSKTYHTAQ3L3YHRJQE3H5	biomed	This study provides evidence that the late onset of transcription factor expression is essential for many later aspects of neuronal differentiation and circuit formation.	neuronal differentiation	0.7749999999999999	4	136.05462646484375
894	3TC2K6WK9G22F5KH3MVA7BJ0ATO28E	biomed	Four hg modifier QTL (Wg2 on MMU2, Carfhg2 on MMU9, Carp2 on MMU11 and Feml3 on MMU17) were identified, along with 12 additional QTL (Q1Ucd1 on MMU1 (which only reached a suggestive level of statistical significance), Wg1, Carp1, Cara1 and Feml1 on MMU2, Carfhg1 on MMU5, Wg3 on MMU8, Feml2 on MMU9, Wg4 and Cara2 on MMU11 and Carp3 and Cara3 on MMU17) whose expression was independent of the hg locus.	hg locus	0.6029411764705882	4	3527.960205078125
895	37Y5RYYI0P5LZ52N59M8ESDXZWWSXF	biomed	This indicates that other genes are likely to be important as modifiers of the CF phenotype.	CF phenotype	0.6029411764705882	4	4246.4716796875
896	3G3AJKPCXLSRXPQMK4CSZ340NMMY4J	biomed	In this work, CF mice on a mixed strain background were found to have a less severe CF phenotype compared to CF mice congenic on the C57Bl/6 background.	CF phenotype	0.7205882352941176	4	105169.7109375
897	3UUSLRKAUL3LI1DEQ6NLPUE9W07D7B	biomed	Future identification of specific genes should further our understanding of the complex intestinal CF phenotype.	CF phenotype	0.75	4	1751742.375
898	3BA7SXOG1JQJJP12ICAB8JR8ML4R8I	biomed	We hypothesized that disruption of only one of the half-transporters would result in sitosterolemia and selective loss of either sterolin may show a differential effect on the biliary secretion of sterols or intestinal absorption of sterols.	biliary secretion	0.6052631578947368	4	74.00851440429688
899	39WSF6KUV2LXVDJD3NF76YIPM1IEOV	biomed	Pulmonary hypoplasia is associated with abnormal diaphragmatic anatomy or function, and is known to occur as a secondary developmental defect in models of diaphragmatic dysfunction such as complete amuscularization [17] or phrenic nerve disruption [46].	Pulmonary hypoplasia	0.609375	4	115.095458984375
900	3PUV2Q8SV448KDG43NZ1UW05FQYDBX	biomed	Null embryos of this type often survive beyond the morula stage, and a Mendelian distribution of embryonic genotypes is usually noted.	embryonic genotypes	0.609375	4	536.9223022460938
901	351S7I5UG9WNO85TG9QLOPVC1Z9JN6	biomed	The FeCl3-induced model of vascular injury and thrombosis in mice is now widely used to evaluate genetic and pharmacological interventions [24].	pharmacological interventions	0.609375	4	2.059112548828125
902	3HFWPF5AK9J9J7V9LKFK7COTS1V3SQ	biomed	This entire process from epithelial cell to mature fiber cell is defined as lens differentiation.	epithelial cell	0.609375	4	899.0281372070312
903	34R0BODSP1ZBN3DVY8J8XSIY56DE5Q	biomed	To avoid such deleterious outcomes, surveillance systems (“checkpoints”) exist to sense meiotic errors and eliminate cells containing unresolved defects.	deleterious outcomes	0.6111111111111112	4	32.01252365112305
904	3O0M2G5VC62CWOIECSKC0MB9ED3492	biomed	The first Transforming acidic coiled coil gene, TACC1, was identified during the development of an expression map of the proximal short arm of human chromosome 8 [1].	coil gene	0.6111111111111112	4	810.8193359375
905	3OWZNK3RYLP0D2RU6PWF331P7KGU2M	biomed	In addition, in the CSS, expression of the A/J phenotypes, rebleeding time and arterial occlusion, was modified in the B6 background, and suggested that interactions occurred among the A/J QTL.	arterial occlusion	0.6111111111111112	4	77.99510192871094
906	3GVPRXWRPHU2QCT0IKOWGRUMO5F7I7	biomed	The primitive wave of hematopoiesis produces a burst of embryonic erythrocytes and macrophages.	embryonic erythrocytes	0.6111111111111112	4	6731.85302734375
907	3Q9SPIIRWJM2A9B3E44VR95K4OJWAU	biomed	DLB conceived and designed the study, carried out sample preparation, confocal microscopy, scanning electron microscopy, statistical analysis, and drafted the manuscript.	electron microscopy	0.6111111111111112	4	1.1167097091674805
908	3HJ1EVZS2OJXISVW6VFFH2JX6ZCR3Q	biomed	DLB conceived and designed the study, carried out sample preparation, confocal microscopy, scanning electron microscopy, statistical analysis, and drafted the manuscript.	confocal microscopy	0.6125	4	817.5205078125
909	3XBYQ44Z6P47P5ACK4VCMEVCSD4TWC	biomed	SEM confirmed many of the observations made by confocal microscopy.	confocal microscopy	0.6447368421052632	4	327.1532287597656
910	3TL87MO8CMPHV6GCL6JLWZZV3XSFLX	biomed	SJ and SVJ carried out confocal microscopy on whole-mounts of stria vascularis.	confocal microscopy	0.7749999999999999	4	516.1130981445312
911	37PGLWGSJT6QLR0K1ED5KWZ8UPFIKO	biomed	The objectives of the current report were to characterize gross morphology of young (5 wk) and old (54 wk) mouse lenses with targeted disruption of both the alphaA and alphaB genes, in comparison to age matched wild type lenses, using scanning electron microscopy (SEM) and confocal microscopy, to elucidate the possible functions of alpha-crystallin in the lens.	confocal microscopy	0.8214285714285714	5	8.951241493225098
912	3K2CEDRACB1BKTGYG2PPDGTLUBQTML	biomed	In the lens, alpha-crystallin also forms a complex with type III intermediate filament proteins and the lens-specific beaded filament proteins CP49 and CP115, which may be critical for proper filament assembly [16].	filament assembly	0.6166666666666667	4	23.822452545166016
913	30QQTY5GMKK7Z3O0C1DAZUIXI027UF	biomed	Their biological activity lies in stable silencing of specific sets of genes through chromatin modifications.	stable silencing	0.6166666666666667	4	39276.7578125
914	31JUPBOORN48GR6PDSDFM7I9GTFL8M	biomed	Interestingly, Sharon et al. [5] have recently pointed out additional features shared by patients with CRB1 mutations and mutations in NR2E3, including hyperopic refractive errors and a distinctive pattern of clumped pigmentation in the retina.	clumped pigmentation	0.6166666666666667	4	367.3713073730469
915	3ZLW647WALVGE8EBR50EGUBPU7W32N	biomed	Spatial learning was also assessed using a probe trial, in which the platform was removed from the pool on the day following nine days of training.	probe trial	0.6166666666666667	4	1228.9664306640625
916	3MQY1YVHS3KLH3IO6YFKYD91IZ9B2M	biomed	Our findings reveal that target-triggered inductive signals provide an effective means of ensuring the late onset of expression of transcription factors, and thus an orderly temporal transcriptional sequence that is crucial for neuronal maturation and circuit assembly.	circuit assembly	0.6166666666666667	4	760.035888671875
917	3X2YVV51PU46GLY3ILB2G8CH0UDW16	biomed	PGC-1α is enriched in brown adipose tissue (BAT), heart, slow-twitch skeletal muscle, and kidney—all tissues with high-capacity mitochondrial systems.	mitochondrial systems	0.6176470588235294	4	291.8380432128906
918	3UYRNV2KITZY4R9AP5TUZZMYLOEN8P	biomed	In cases where this threshold is not reached, ovary differentiation ensues.	ovary differentiation	0.6176470588235294	4	1034.402099609375
919	3IZVJEBJ6AK5H245ZE7QA8XGP7X6Z4	biomed	Indeed, complete deficiency for either huntingtin or the eed protein leads to abnormal streak development, lack of headfold formation, ectopic T, Evx1 and Nodal expression and disruption of anterior primitive streak mesoderm production [47].	Nodal expression	0.618421052631579	4	185.35525512695312
920	32K26U12DNONTREA84Q1V8UCIIDVDK	biomed	The precise spatial and temporal expression of the crystallin proteins in the developing lens may not be simply a consequence of the differentiation process, but instead may play an important, if not essential, role in the differentiation process itself.	temporal expression	0.618421052631579	4	1.043625831604004
921	3VQTAXTYN3LU1FRQPIPQ4W4T1QTBU5	biomed	Both are heterodimeric enzymes consisting of distinct 80 kDa catalytic subunits, encoded by the Capn1 (μ-80 k) and Capn2 (m-80 k) genes, respectively, that associate with a common 28 kDa regulatory subunit encoded by the Capn4 gene.	catalytic subunits	0.618421052631579	4	15.977981567382812
922	38LRF35D5LWPYKNDAPAKMD6HDYG3U6	biomed	Because the FOG2 mutation we report is de novo and the phenotypes of the pulmonary and diaphragmatic defects are similar between mouse and human, we suggest that this mutation in FOG2 is the first reported cause of a human developmental diaphragmatic and pulmonary defect.	developmental diaphragmatic	0.625	4	4718.4931640625
923	307FVKVSYRF8I5ULXVMSMQK3JNE74S	biomed	Most aniridia patients are heterozygous for mutations that introduce a premature termination codon into the PAX6 open reading frame [2,52].	reading frame	0.625	4	1.0219649076461792
924	3JMNNNO3B14D56GZ1PBGLRMMS0R2WT	biomed	To map the location of the disease-causing lesion, we performed genome-wide linkage analysis using strain-specific single nucleotide polymorphisms (SNPs) at 120 loci across the mouse genome.	linkage analysis	0.625	4	113.47148895263672
925	3Z56AA6EK405IV5MKPHW2617A3FM63	biomed	However, up-regulation of      Sox9 is not sufficient to establish testis development in this mutant, as occurs in      Odsex and other gain-of-function mutants where      Sox9 is misexpressed in the XX gonad [     24,     25].	XX gonad	0.625	4	884.5563354492188
926	3R0WOCG21M9NGCPA3EGWZMST4B5UDV	biomed	Disruption of      Sox9 expression in the XY gonad causes male-to-female sex reversal [     21,     22], whereas increasing the dose of      Sox9 in the XX gonad leads to testis development [     23-     25].	XX gonad	0.65	4	4.374774932861328
927	3XU9MCX6VOC8XAZD2V1AYSE50LCR2F	biomed	In light of the observation that the      Wnt4     −/− XX gonad does not increase significantly in size (     Figure 6), it is possible that the FGF9/SOX9-expressing population did not reach a critical threshold.	XX gonad	0.7	4	98612.078125
928	3TKXBROM5TAVA7U2JTDTJHZVF0FJIQ	biomed	Shh protein expression and autoprocessing at E11.5 was indistinguishable between wild-type and Dhcr7-/- embryos.	protein expression	0.625	4	5634743.5
929	3INZSNUD80QPWK1753L53Q5FRQVD9N	biomed	This may support the idea that mr-s is involved in repressive complexes similar to other SAM domain-containing proteins.	other SAM	0.6323529411764706	4	207.64476013183594
930	3PN6H8C9R4Q313BCX9Z5ZLGZX8DDA2	biomed	The first pattern of derepression identified (type I) consists of ectopic expression of cone genes in the vast majority of cells in the ONL.	ectopic expression	0.6323529411764706	4	756.218017578125
931	3XABXM4AJ15J7OM25XLB3TH3QZ2Q8G	biomed	In accordance with this, ectopic expression of mouse Sepw1 renders cells resistant to hydrogen peroxide, and this resistance is dependent on it binding glutathione (36).	ectopic expression	0.6923076923076923	4	2577.050048828125
